5.034899999999999931e-01	4.220267180494265347e+01	1.345883079950924155e-01
4.951999999999999735e-01	4.214842180494265733e+01	1.267554048117154608e-01
6.782000000000000250e-01	4.330592180494265619e+01	2.109425754772655259e-01
8.671999999999999709e-01	4.361507180494265867e+01	1.801367054461190664e-01
7.992000000000000215e-01	4.362872180494265706e+01	1.806193030907324026e-01
3.712900000000000089e-01	4.155607180494265407e+01	1.331377487754012434e-01
3.556799999999999962e-01	4.132737180494265772e+01	1.349630047419731194e-01
2.839099999999999957e-01	4.067737180494265203e+01	1.131072506472589473e-01
4.669100000000000472e-01	4.248457180494265373e+01	1.655629794035546609e-01
9.479100000000000303e-01	4.367977180494265355e+01	1.708421790688173791e-01
6.939100000000000268e-01	4.306467180494265534e+01	2.489602631927068377e-01
8.979099999999999859e-01	4.367097180494265274e+01	1.730058168067821200e-01
7.899100000000000010e-01	4.348702180494265690e+01	1.250865006664662327e-01
5.909100000000000463e-01	4.260362180494265516e+01	1.731501375944641263e-01
2.101999999999999980e-01	3.991317180494265671e+01	1.153385132944839825e-01
8.591999999999999638e-01	4.339192180494265472e+01	1.551458995558112064e-01
5.592000000000000304e-01	4.243302180494265485e+01	1.415897600428147607e-01
9.971999999999999753e-01	4.396787180494265357e+01	1.484925929094844110e-01
5.834000000000000297e-01	4.261207180494265856e+01	1.343541966184229608e-01
7.972000000000000197e-01	4.312267180494265517e+01	1.656588366160461068e-01
9.142000000000000126e-01	4.364717180494265847e+01	1.452254545490626325e-01
9.492099999999999982e-01	4.393497180494265564e+01	1.582451030805751557e-01
7.341999999999999638e-01	4.311632180494265754e+01	1.627374346884633005e-01
7.661999999999999922e-01	4.337627180494265389e+01	1.619241184906740905e-01
9.841999999999999638e-01	4.409622180494265820e+01	1.601074956052397358e-01
7.012000000000000455e-01	4.301742180494265710e+01	1.800884509039429315e-01
8.371600000000000152e-01	4.342272180494265399e+01	1.867562586608059461e-01
3.701599999999999890e-01	4.140832180494265913e+01	1.299639186427596904e-01
3.581599999999999784e-01	4.122787180494265158e+01	1.276376517685195444e-01
5.221600000000000685e-01	4.242737180494265203e+01	1.492988032402867427e-01
7.011600000000000055e-01	4.297972180494265615e+01	2.667544051163576735e-01
7.452600000000000335e-01	4.307382180494265356e+01	1.712747285765820471e-01
5.911600000000000188e-01	4.251112180494265402e+01	1.347756381879969267e-01
6.203899999999999970e-01	4.277962180494264999e+01	1.225439519069866645e-01
1.002399999999999958e+00	4.434802180494265400e+01	1.970792547402741013e-01
6.104000000000000536e-01	4.274437180494265931e+01	1.410241828516721196e-01
3.581900000000000084e-01	4.123762180494265550e+01	1.236061189787215214e-01
4.513800000000000034e-01	4.168412180494265584e+01	1.337457761911824139e-01
5.523899999999999366e-01	4.225337180494265965e+01	1.422971280419315365e-01
7.503900000000000015e-01	4.303122180494266047e+01	1.972734463859286136e-01
8.223799999999998889e-01	4.360382180494265469e+01	1.536700121981574296e-01
9.503899999999999570e-01	4.395337180494265539e+01	1.523382179526262536e-01
3.403900000000000259e-01	4.121452180494265605e+01	1.156123377887579157e-01
8.104000000000000092e-01	4.334772180494265115e+01	1.769539845524306376e-01
6.119100000000000650e-01	4.300742180494265199e+01	1.661381959363404659e-01
5.489100000000000090e-01	4.216082180494265685e+01	1.513401802198671153e-01
1.029910000000000103e+00	4.399712180494265112e+01	1.669533846586581105e-01
4.229100000000000636e-01	4.162497180494266047e+01	1.281953593114113499e-01
7.019100000000000339e-01	4.317697180494265297e+01	1.865627512366331286e-01
6.859100000000000197e-01	4.311222180494265643e+01	2.373355644419560262e-01
9.329100000000000170e-01	4.381617180494265540e+01	1.594864654100211221e-01
7.499100000000000765e-01	4.307877180494265446e+01	1.887404902213138114e-01
4.689100000000000490e-01	4.200077180494265860e+01	1.269410597442051369e-01
9.599100000000000410e-01	4.407487180494265999e+01	1.787859408594027477e-01
8.411999999999999478e-01	4.349077180494265349e+01	1.530515277577517708e-01
5.632000000000000339e-01	4.251102180494265781e+01	1.266625937243583411e-01
8.292000000000000481e-01	4.366607180494265350e+01	1.597252958957405267e-01
5.792100000000000026e-01	4.249317180494265500e+01	1.295447129333414937e-01
8.651999999999999691e-01	4.363752180494265076e+01	1.536700121981574296e-01
8.591999999999999638e-01	4.371242180494265028e+01	1.719477613956688078e-01
5.862100000000000088e-01	4.283762180494265692e+01	1.493462425003784788e-01
4.892000000000000237e-01	4.213352180494266008e+01	1.230055695852096814e-01
6.892099999999999893e-01	4.288142180494265432e+01	1.589611592464708067e-01
3.241600000000000037e-01	4.106187180494265476e+01	1.126076047564366772e-01
1.851599999999999913e-01	3.972402180494265167e+01	1.142445300615388820e-01
6.811599999999999877e-01	4.286577180494265349e+01	1.557175974287487441e-01
9.211600000000000898e-01	4.362322180494265922e+01	1.771949495583377554e-01
4.281600000000000406e-01	4.201922180494265291e+01	1.377307886747979604e-01
6.991600000000000037e-01	4.322077180494265747e+01	2.204075773402127125e-01
5.751600000000000046e-01	4.265317180494265870e+01	1.462662389240314553e-01
5.111600000000000588e-01	4.238127180494265644e+01	1.256887431275444666e-01
6.411600000000000632e-01	4.288977180494265440e+01	1.724767234990909059e-01
3.511599999999999722e-01	4.149542180494265153e+01	1.230055695852096814e-01
3.491599999999999704e-01	4.141267180494265432e+01	1.202864607883275400e-01
3.548600000000000088e-01	4.150487180494265260e+01	1.224516645414910759e-01
8.711600000000000454e-01	4.360842180494265108e+01	1.413069359549695425e-01
9.251599999999999824e-01	4.403692180494265074e+01	1.190916984889453245e-01
4.193999999999999950e-01	4.185917180494265466e+01	1.298241604978898345e-01
8.903799999999999493e-01	4.344862180494265402e+01	1.485400035309742961e-01
4.803800000000000292e-01	4.204342180494265335e+01	1.243922029267986729e-01
5.803800000000000070e-01	4.263607180494265947e+01	1.675769976726575183e-01
8.053799999999999848e-01	4.336397180494265058e+01	1.624981850636549596e-01
6.643799999999999706e-01	4.290192180494265983e+01	1.678648865873439699e-01
7.453800000000000425e-01	4.327557180494265765e+01	1.598208376557383181e-01
7.364000000000000545e-01	4.304667180494265466e+01	1.476394938659092437e-01
3.703899999999999970e-01	4.131397180494265342e+01	1.224055254021723382e-01
8.503899999999999793e-01	4.358687180494266045e+01	1.386707256380446673e-01
2.193800000000000194e-01	4.011512180494266033e+01	1.126530077227495125e-01
6.473899999999999100e-01	4.289412180494265669e+01	1.680568360673907746e-01
6.003800000000000248e-01	4.267042180494265580e+01	1.615893333391219266e-01
7.603900000000000103e-01	4.319347180494265359e+01	1.571954600139007230e-01
4.703899999999999748e-01	4.207222180494265729e+01	1.308962190018560512e-01
4.979100000000000192e-01	4.219572180494265012e+01	1.404117966873932588e-01
5.079100000000000836e-01	4.223872180494265649e+01	1.338861462175301442e-01
5.879100000000000437e-01	4.271197180494265666e+01	1.482555653221215852e-01
6.999199999999999866e-01	4.304727180494265326e+01	1.633117651884941623e-01
7.619100000000000872e-01	4.332237180494265516e+01	1.671452441709959380e-01
7.889100000000000001e-01	4.337512180494265124e+01	1.459823025197981294e-01
4.059099999999999930e-01	4.183222180494265530e+01	1.201025089204295626e-01
8.089199999999999724e-01	4.382557180494265481e+01	1.701214643981818764e-01
5.839199999999999946e-01	4.287632180494265555e+01	1.378717253427324818e-01
7.209100000000000508e-01	4.329082180494265231e+01	1.990216888908891146e-01
8.379100000000000437e-01	4.357362180494265402e+01	1.502953763393334030e-01
8.069100000000000161e-01	4.352262180494265920e+01	1.896604865252165817e-01
5.001600000000000490e-01	4.231872180494265479e+01	1.439020939701082247e-01
5.331600000000000783e-01	4.220272180494265513e+01	1.730539226627985649e-01
8.211600000000000010e-01	4.343582180494265543e+01	1.911621632253147074e-01
1.251599999999999935e-01	3.873662180494265783e+01	1.137893345133095535e-01
4.431600000000000539e-01	4.184237180494265829e+01	1.429105319736157786e-01
6.833899999999999419e-01	4.321232180494265407e+01	2.943053858647202148e-01
7.263899999999999801e-01	4.316827180494265548e+01	1.694970505613058176e-01
4.043900000000000272e-01	4.171447180494265439e+01	1.173953157028927580e-01
6.903799999999999937e-01	4.302092180494265961e+01	1.897089155758944767e-01
5.763899999999999579e-01	4.251192180494265926e+01	1.316427747693805494e-01
7.203899999999999748e-01	4.314467180494265364e+01	2.083118339148831433e-01
5.509100000000000108e-01	4.243637180494265237e+01	1.335118726892176311e-01
8.488999999999999879e-01	4.357872180494265990e+01	1.761830657270495593e-01
4.359100000000000197e-01	4.163497180494265137e+01	1.187704093997400401e-01
3.019100000000000117e-01	4.091067180494265187e+01	1.050838719736851834e-01
5.811899999999999844e-01	4.279177180494265542e+01	1.450835971051926132e-01
3.462100000000000177e-01	4.138347180494265842e+01	1.206084994889740775e-01
3.311999999999999944e-01	4.105112180494265317e+01	1.168003966131188343e-01
4.493899999999999562e-01	4.205717180494265506e+01	1.490142028431580834e-01
2.916000000000000258e-01	4.074037180494265442e+01	1.339329408658745946e-01
4.610899999999999443e-01	4.189767180494265375e+01	1.456038208598313677e-01
6.329100000000000836e-01	4.292887180494265920e+01	2.098218593211437777e-01
2.689099999999999824e-01	4.044442180494265671e+01	1.099358910864957628e-01
9.259100000000000108e-01	4.400982180494265350e+01	1.980017680450905926e-01
6.259100000000000774e-01	4.272837180494265397e+01	1.385766941046792933e-01
6.089100000000000623e-01	4.264492180494265483e+01	1.351035534284048822e-01
5.789100000000000357e-01	4.250552180494265997e+01	1.467396083168476251e-01
7.201999999999999513e-01	4.309347180494265217e+01	2.110400439465976163e-01
7.671999999999999931e-01	4.351527180494265679e+01	1.661381959363404659e-01
3.682000000000000273e-01	4.151277180494265906e+01	1.122898933519034942e-01
8.491999999999999549e-01	4.359997180494265479e+01	1.558605551413886625e-01
7.772100000000000675e-01	4.336242180494265597e+01	1.844834210680782738e-01
5.842100000000000071e-01	4.253682180494265452e+01	1.098004218980139363e-01
5.891999999999999460e-01	4.256907180494265219e+01	1.383416518947994112e-01
7.691999999999999948e-01	4.347602180494265411e+01	1.753160935253288699e-01
5.141999999999999904e-01	4.239567180494265131e+01	1.410241828516721196e-01
6.382100000000000550e-01	4.263822180494265979e+01	2.376295860135725080e-01
4.352100000000000413e-01	4.183052180494265571e+01	1.238372324827305693e-01
5.842100000000000071e-01	4.273177180494265315e+01	1.479711885773100921e-01
6.625900000000000123e-01	4.301697180494265638e+01	1.856437789126849647e-01
6.211600000000000454e-01	4.267902180494264996e+01	1.694970505613058176e-01
4.161600000000000299e-01	4.178362180494265488e+01	1.266625937243583411e-01
4.511699999999999600e-01	4.163087180494265738e+01	1.455565187443759179e-01
7.331600000000000339e-01	4.331677180494265400e+01	2.451320310546581116e-01
7.411600000000000410e-01	4.353097180494265217e+01	2.202610556793503371e-01
3.491599999999999704e-01	4.100822180494265012e+01	1.289395600619990534e-01
5.141600000000000614e-01	4.245667180494265835e+01	1.434770370093481628e-01
6.433900000000000174e-01	4.287577180494265860e+01	1.999447427390424192e-01
4.703999999999999848e-01	4.192027180494265792e+01	1.375898711714705347e-01
2.633800000000000030e-01	4.042337180494265425e+01	1.177617091799446347e-01
7.423999999999999488e-01	4.319077180494265633e+01	2.043691088422657232e-01
9.103899999999999215e-01	4.387982180494265094e+01	1.703136302501413180e-01
3.373999999999999777e-01	4.118192180494265386e+01	1.165260170476184187e-01
9.833899999999999864e-01	4.419127180494265872e+01	1.514352011554178090e-01
8.133799999999999919e-01	4.353497180494265706e+01	1.487296629760918310e-01
8.174000000000000155e-01	4.361132180494265498e+01	1.297310011099191973e-01
9.603799999999999004e-01	4.384182180494265424e+01	1.646046783933611812e-01
7.563900000000000068e-01	4.330787180494265698e+01	1.651795996755708873e-01
8.789100000000000801e-01	4.368987180494265488e+01	1.508176801604568240e-01
8.099100000000000188e-01	4.347617180494265199e+01	1.733425803113068375e-01
6.279100000000000792e-01	4.268162180494265101e+01	1.458403584368259120e-01
9.349100000000000188e-01	4.403352180494265156e+01	2.063642899073913350e-01
6.979100000000000303e-01	4.305087180494265908e+01	1.686808010681175862e-01
7.679099999999999815e-01	4.365312180494265704e+01	1.846767788569582125e-01
8.649100000000000676e-01	4.366447180494265012e+01	1.599641605141034761e-01
5.149100000000000898e-01	4.225567180494265074e+01	1.263842262664999494e-01
4.709100000000000508e-01	4.236872180494265194e+01	1.486822455741836635e-01
9.289100000000000135e-01	4.404712180494265539e+01	1.888857330477393681e-01
6.311999999999999833e-01	4.267742180494265369e+01	1.507701898552291919e-01
6.161999999999999700e-01	4.283447180494265183e+01	1.508651720874697455e-01
5.652000000000000357e-01	4.255732180494266004e+01	1.439020939701082247e-01
5.581899999999999640e-01	4.251762180494265664e+01	1.429105319736157786e-01
7.361999999999999655e-01	4.333747180494265194e+01	1.977589761527447088e-01
2.621999999999999886e-01	4.042657180494265390e+01	1.180366474828129786e-01
7.621999999999999886e-01	4.324397180494266024e+01	1.614936922885282788e-01
8.591999999999999638e-01	4.381247180494266047e+01	1.845800981931201012e-01
5.592000000000000304e-01	4.287432180494265310e+01	1.588179229463156650e-01
4.801600000000000312e-01	4.201657180494265731e+01	1.231903005474938306e-01
9.211600000000000898e-01	4.383997180494265677e+01	1.931009390163130612e-01
4.751600000000000268e-01	4.196342180494265506e+01	1.187704093997400401e-01
8.921600000000000641e-01	4.384632180494265441e+01	1.646046783933611812e-01
6.311600000000000543e-01	4.242992180494265142e+01	1.832269430214395756e-01
7.351600000000000357e-01	4.329667180494265466e+01	2.160140045204982928e-01
4.181600000000000317e-01	4.165447180494265922e+01	1.244847386187634686e-01
5.351600000000000801e-01	4.225177180494265627e+01	1.351035534284048822e-01
7.341600000000000348e-01	4.335997180494265990e+01	1.843867474873990275e-01
6.091600000000000348e-01	4.281292180494265409e+01	1.559558676324230564e-01
7.011600000000000055e-01	4.310692180494265813e+01	1.713708628938474532e-01
9.821600000000000330e-01	4.404917180494265949e+01	1.505802448828592599e-01
7.581600000000000561e-01	4.332392180494265688e+01	1.588179229463156650e-01
6.433900000000000174e-01	4.287272180494265683e+01	2.067537185856202775e-01
5.153900000000000148e-01	4.229187180494265874e+01	1.824057294850736366e-01
8.053799999999999848e-01	4.328212180494265482e+01	1.383886561426978246e-01
8.003899999999999348e-01	4.309077180494265491e+01	1.673850953609127556e-01
7.153800000000000159e-01	4.311217180494265477e+01	1.998961546628195141e-01
7.663900000000000157e-01	4.349892180494265403e+01	1.866595032377989238e-01
9.013899999999999135e-01	4.378102180494265383e+01	1.582928303776954537e-01
7.183899999999999730e-01	4.295737180494265317e+01	1.581496526995296859e-01
5.793800000000000061e-01	4.244612180494265630e+01	1.286604062988371822e-01
9.603799999999999004e-01	4.407747180494265393e+01	1.501529641698153839e-01
6.483899999999999109e-01	4.280487180494265687e+01	1.658505657180036896e-01
9.363899999999999446e-01	4.373992180494265369e+01	1.482081649200942819e-01
4.613800000000000123e-01	4.203087180494265596e+01	1.207465637150054033e-01
6.703899999999999304e-01	4.305317180494265017e+01	1.836618091737687863e-01
2.463899999999999979e-01	4.042877180494265588e+01	1.178991630546284142e-01
6.389199999999999324e-01	4.275827180494265178e+01	1.899510730398274450e-01
5.359099999999999975e-01	4.233767180494265858e+01	1.204704638032985248e-01
7.739099999999999868e-01	4.344427180494265883e+01	1.824540288647577557e-01
3.709100000000000175e-01	4.142077180494266031e+01	1.144722680345849480e-01
6.999199999999999866e-01	4.315717180494265648e+01	1.791235611218743862e-01
3.739099999999999646e-01	4.138007180494265924e+01	1.141079320160603983e-01
8.539100000000000579e-01	4.357342180494265449e+01	1.580064876800375273e-01
6.039200000000000124e-01	4.285627180494265076e+01	1.504852821673330898e-01
5.349099999999999966e-01	4.219052180494265514e+01	1.372611385242809845e-01
4.009099999999999886e-01	4.152832180494265657e+01	1.243922029267986729e-01
3.719100000000000183e-01	4.146957180494266026e+01	1.173495319504166690e-01
8.409100000000000463e-01	4.329352180494265667e+01	1.589134124263331671e-01
5.321600000000000774e-01	4.232722180494265274e+01	1.232364907362338835e-01
9.311599999999999877e-01	4.397222180494265587e+01	2.153797405722782110e-01
5.531599999999999850e-01	4.255202180494265463e+01	1.328572547849076191e-01
8.411600000000000188e-01	4.359432180494265197e+01	1.916952011631534170e-01
7.273899999999999810e-01	4.313692180494265926e+01	2.033962454151547472e-01
4.423799999999999955e-01	4.194107180494265208e+01	1.230979291011098098e-01
2.823999999999999844e-01	4.084282180494265901e+01	1.172122013656507616e-01
5.193999999999999728e-01	4.230687180494265931e+01	1.187704093997400401e-01
1.060389999999999944e+00	4.395552180494265571e+01	1.707941235785993273e-01
2.683800000000000074e-01	4.051547180494265632e+01	1.152016499403626659e-01
2.504000000000000115e-01	4.044452180494265292e+01	1.209767339159966704e-01
6.989199999999999857e-01	4.306062180494265590e+01	2.221661993845640004e-01
7.309100000000000597e-01	4.303662180494265499e+01	1.968850747237632925e-01
9.989100000000000756e-01	4.388042180494265665e+01	1.063367300088819689e-01
4.099100000000000521e-01	4.171922180494265575e+01	1.187245242103831810e-01
1.269399999999999973e-01	3.881112180494265829e+01	1.286138897980380058e-01
2.560899999999999843e-01	4.060262180494265749e+01	1.878207926428324126e-01
8.847999999999998921e-02	3.791167180494265665e+01	1.160689995174502276e-01
1.179700000000000054e-01	3.846167180494265381e+01	1.097552739005368122e-01
1.832199999999999940e-01	3.956332180494266026e+01	1.367917035093205447e-01
1.406999999999999917e-01	3.913922180494265035e+01	1.255497218196116038e-01
1.518599999999999950e-01	3.906152180494265735e+01	1.135163981501433050e-01
9.400999999999999635e-02	3.815722180494265103e+01	1.131526961631133948e-01
2.866199999999999859e-01	4.095092180494265222e+01	1.576247764438759025e-01
2.634900000000000020e-01	4.062582180494266026e+01	1.505327627095904286e-01
1.431000000000000050e-01	3.906497180494265820e+01	1.148368414272260413e-01
1.603499999999999925e-01	3.920112180494265885e+01	1.248549964918579391e-01
1.230300000000000005e-01	3.866302180494265883e+01	1.258277896530884121e-01
1.260799999999999976e-01	3.863677180494265428e+01	1.224516645414910759e-01
1.731499999999999984e-01	3.942167180494265466e+01	1.098907304961699721e-01
1.643099999999999838e-01	3.929997180494265763e+01	1.181283206897560945e-01
1.598999999999999866e-01	3.919107180494265208e+01	1.201025089204295626e-01
2.444800000000000306e-01	4.013637180494265522e+01	1.381066622179460968e-01
2.483499999999999874e-01	4.024997180494266047e+01	1.423914767427525985e-01
2.754400000000000182e-01	4.063897180494265626e+01	1.620676175211502867e-01
3.305099999999999705e-01	4.120032180494265361e+01	1.657546987236918901e-01
3.310299999999999909e-01	4.109707180494265799e+01	1.554317218233841058e-01
1.605900000000000105e-01	3.925437180494265021e+01	1.192753648033903768e-01
2.188699999999999812e-01	4.013827180494265434e+01	1.423914767427525985e-01
1.199099999999999888e-01	3.863657180494265475e+01	1.124714192538791430e-01
1.783900000000000208e-01	3.999657180494265418e+01	1.369794515574575267e-01
2.792300000000000337e-01	4.076937180494265078e+01	1.407886097984558382e-01
1.858100000000000029e-01	3.975187180494265249e+01	1.381066622179460968e-01
6.640999999999999681e-02	3.725632180494265810e+01	1.228208864525161398e-01
2.580000000000000071e-01	4.054572180494265865e+01	1.504378032576315638e-01
2.797999999999999932e-01	4.054552180494265201e+01	1.475447394825781799e-01
2.657599999999999962e-01	4.032912180494265897e+01	1.383886561426978246e-01
1.849999999999999978e-01	3.964347180494265643e+01	1.156579878304211939e-01
5.714999999999999941e-02	3.692517180494265006e+01	1.171206649100911684e-01
3.264000000000000234e-01	4.094152180494265281e+01	1.538127762865681425e-01
1.088599999999999846e-01	3.844032180494265560e+01	1.131526961631133948e-01
2.032299999999999940e-01	3.996832180494265430e+01	1.460296207931180423e-01
3.798599999999999755e-01	4.140567180494265642e+01	1.472605179570609379e-01
2.116000000000000103e-01	3.995737180494265317e+01	1.316894553446928962e-01
2.135300000000000253e-01	4.005117180494265483e+01	1.443273021606856499e-01
1.440899999999999959e-01	3.910397180494265967e+01	1.224516645414910759e-01
2.524899999999999922e-01	4.043602180494265497e+01	1.677209368235876019e-01
2.567200000000000037e-01	4.054402180494265906e+01	1.811502695250047368e-01
2.188499999999999890e-01	4.024422180494265433e+01	1.749790277404176808e-01
7.882999999999999730e-02	3.780792180494265153e+01	1.308495802399910757e-01
8.282000000000000473e-02	3.801202180494265548e+01	1.252717551923890893e-01
1.702799999999999869e-01	3.951712180494265425e+01	1.169376335872325534e-01
2.366999999999999937e-01	4.014477180494265696e+01	1.508176801604568240e-01
3.056900000000000173e-01	4.064852180494265355e+01	2.032017043456620653e-01
8.254000000000000226e-02	3.778612180494265260e+01	1.155666913473854668e-01
1.889099999999999946e-01	3.947212180494265965e+01	1.277305764058937476e-01
8.140999999999999626e-02	3.777922180494265092e+01	1.144267130043586378e-01
2.565500000000000003e-01	4.052462180494265453e+01	1.682008104884809008e-01
1.262199999999999989e-01	3.885347180494265729e+01	1.428633355657841775e-01
1.026400000000000090e-01	3.842997180494265308e+01	1.518153488583478539e-01
1.245499999999999940e-01	3.874662180494265584e+01	1.111115212252170442e-01
3.704600000000000115e-01	4.172887180494265635e+01	1.702655870955192552e-01
2.021499999999999964e-01	3.965417180494265637e+01	1.240684192249657813e-01
1.799000000000000044e-01	3.995067180494265813e+01	1.509126656347367645e-01
1.617999999999999994e-01	3.940412180494265471e+01	1.382006517675725688e-01
2.266900000000000026e-01	4.014532180494265390e+01	1.486822455741836635e-01
2.968300000000000383e-01	4.071312180494265931e+01	1.521005264585953420e-01
2.502900000000000125e-01	4.046937180494265363e+01	1.411655505035908365e-01
1.488200000000000078e-01	3.918637180494265237e+01	1.162974640694364459e-01
1.472900000000000043e-01	3.904422180494265149e+01	1.136073617728264040e-01
2.151300000000000157e-01	4.047007180494265555e+01	1.556222996520159885e-01
1.447799999999999920e-01	3.907882180494265612e+01	1.474026209026890466e-01
1.324299999999999922e-01	3.919752180494265303e+01	1.414012027847778297e-01
2.197500000000000009e-01	4.026877180494265929e+01	1.426273821851255230e-01
3.849199999999999844e-01	4.167397180494265285e+01	1.567185778680429964e-01
1.739999999999999880e-01	3.961432180494265509e+01	1.210688240175060992e-01
1.778900000000000203e-01	3.947167180494265892e+01	1.311761035744767878e-01
2.993600000000000150e-01	4.078797180494265717e+01	1.383886561426978246e-01
1.184499999999999997e-01	3.871697180494265922e+01	1.419669685137421589e-01
1.765299999999999925e-01	3.950792180494265438e+01	1.160233172641683130e-01
2.455199999999999882e-01	4.064342180494265477e+01	1.940222929175456079e-01
1.961099999999999788e-01	3.981647180494265115e+01	1.283348458096313649e-01
2.485199999999999909e-01	4.036477180494265582e+01	1.407415011607516531e-01
3.063199999999999812e-01	4.104527180494265792e+01	1.681048263702796253e-01
2.463699999999999779e-01	4.042512180494265550e+01	1.388117885807320651e-01
1.351400000000000101e-01	3.923532180494265731e+01	1.229132220266878350e-01
2.105400000000000049e-01	3.990842180494265534e+01	1.415897600428147607e-01
2.363000000000000100e-01	4.042292180494265352e+01	1.318762019811832997e-01
1.785100000000000020e-01	3.964357180494265265e+01	1.228208864525161398e-01
2.206800000000000150e-01	4.008617180494265142e+01	1.614936922885282788e-01
3.149399999999999977e-01	4.108832180494265174e+01	1.641257144660210054e-01
1.844299999999999828e-01	3.981997180494265365e+01	1.213451694505465750e-01
2.612900000000000222e-01	4.047182180494265680e+01	1.464555654421567377e-01
1.812300000000000022e-01	3.947967180494265449e+01	1.154297736677234454e-01
3.804800000000000404e-01	4.130077180494265576e+01	1.578156207381951892e-01
1.848100000000000021e-01	3.965587180494265596e+01	1.180366474828129786e-01
2.084699999999999886e-01	3.992287180494265897e+01	1.296378519144075481e-01
1.770599999999999952e-01	3.960447180494265496e+01	1.374020110805582728e-01
3.158199999999999896e-01	4.098502180494265446e+01	1.606331617349974761e-01
2.497300000000000075e-01	4.043582180494265543e+01	1.333247919517666635e-01
2.036799999999999999e-01	3.991912180494265527e+01	1.285208646445465674e-01
1.233599999999999974e-01	3.868802180494265031e+01	1.131526961631133948e-01
2.031799999999999995e-01	3.991207180494265572e+01	1.292653574975981823e-01
1.533899999999999986e-01	3.939082180494265373e+01	1.150648193366758804e-01
3.343900000000000206e-01	4.120312180494265419e+01	1.660423143327683926e-01
1.958000000000000018e-01	3.979682180494265253e+01	1.243922029267986729e-01
2.497300000000000075e-01	4.034512180494265010e+01	1.519579305234901312e-01
1.550900000000000056e-01	3.929332180494265003e+01	1.162974640694364459e-01
1.559599999999999875e-01	3.925607180494265691e+01	1.344946565815232087e-01
1.583700000000000108e-01	3.908507180494265754e+01	1.324366741087296406e-01
3.093800000000000439e-01	4.107962180494265425e+01	2.024236464669625923e-01
2.485699999999999854e-01	4.039432180494265623e+01	1.465975789328795853e-01
1.850700000000000123e-01	3.958397180494265655e+01	1.322031018886541121e-01
1.837599999999999789e-01	3.977562180494265931e+01	1.333247919517666635e-01
1.807900000000000063e-01	3.964787180494265328e+01	1.455092184329977723e-01
1.769599999999999784e-01	3.955367180494265256e+01	1.373550514141429757e-01
1.776800000000000046e-01	3.934002180494265133e+01	1.300105097635643470e-01
7.180000000000000271e-02	3.728032180494265901e+01	1.339797378299489861e-01
1.381099999999999828e-01	3.893107180494265407e+01	1.148824296791370048e-01
1.696000000000000008e-01	3.973337180494265652e+01	1.398938888907655664e-01
